occurrenceID,life_history_stage
77bd2c49-4e82-4a58-9ea0-13488d2d8700,Veliger
e4958a43-4c82-4de1-b7b3-124cf2054491,Female;_Adult
d0c9294a-097c-421b-8131-db5aa863f552,Male;_Adult
fc7e3c5a-88fb-4be5-9746-3c981e2df671,1;_CI
59d3de20-8363-42cc-b276-980cca07175a,2;_CII
5de6358b-4a0a-49c6-9832-e652d4e3bba6,3;_CIII
2a7f267e-431d-4450-9284-78c3c209d86d,4;_CIV
4a0a3749-14d5-4b4c-9687-42180af3975b,5;_CV
3efb5b73-fafe-4a9f-a322-7241e59aff58,Female;_Adult
fbc7b732-ead4-4c6b-a3be-ba81186f6618,Male;_Adult
fd9e4ca5-26e3-42af-887a-3b9833fd1aa5,4;_CIV
2f6db85c-6ee9-41c2-a7f1-7bc3011fc2d8,Cyprid_larva
04b09c19-95f4-4baf-9e2b-a372882e3b15,Female;_Adult
f5f46e47-93b3-43fb-b67c-b482cb6b7c04,Male;_Adult
dd57d778-63b7-44be-88fc-7fd53f151987,4;_CIV
dc4e0cbb-763c-4444-859f-95f7d95352f1,5;_CV
5178896e-3a45-4ab2-9be3-5d3b121613f5,Female;_Adult
0e3a8776-fc03-47ee-853c-9ed7613e9e6b,Male;_Adult
f055e700-27a1-4e5e-b676-d44f20d164c5,Cal1;_Calyptopis_1
5d5fbe32-3059-4877-a6e9-3a6594a6bcdb,Cal2;_Calyptopis_2
bc5fc146-aa49-405e-94b2-4dc6a2686fac,Cal3;_Calyptopis_3
a33e7401-c8f3-4fce-9898-0a99e3b38767,Unknown
65888925-8f86-4719-b80e-d866018f98bd,Unknown
d26daba6-154f-4f0a-9d74-2a13acf69fde,Female;_Adult
934931c3-274e-49a8-b137-12a132b85c94,Male;_Adult
03e97dc1-dda4-424c-a13c-f683af826e21,2;_CII
d54a7ae8-9967-4570-b807-c8d18a80eb78,3;_CIII
2d38befd-5d27-4aa2-9aaf-c849e7279693,4;_CIV
fac1abc6-0ebb-4874-a983-2ad704adf560,5;_CV
3d62cd9f-f29b-47e1-a84a-f097659a595c,Female;_Adult
776c74c6-8fdc-4607-9726-ddff53c063f1,Male;_Adult
7b19622e-821b-48fb-b502-0ec05dcf829f,4;_CIV
4313f546-81d2-4929-8445-087366f5020c,5;_CV
0bfc3ae0-510d-410e-a473-430282cadcc1,Copepodite
55628db9-8bb3-4561-9ae7-f1edc3fcca44,Female;_Adult
f10d58e1-41cf-4f89-b2b9-f7edde06b20f,Male;_Adult
9b7a7874-6485-4113-8ff4-3ee487349a02,Female;_Adult
4f7c14c2-f89c-4cbf-9add-1a5cadd126f1,Male;_Adult
2b1a7653-60e1-4cfe-80cd-8d116999f16f,4;_CIV
5690e415-5e47-4d24-8714-54b0c9df7fc3,5;_CV
ba695298-4c26-4678-aedc-994b806035eb,Unknown
1365cdea-c900-409c-a14e-8fca87659754,Unknown
1f1cd532-e54c-4fd8-a213-74783d3c46c3,Female;_Adult
1ed76be4-6d3d-4707-924b-97fe8929f293,Male;_Adult
2ddfbd40-f80d-4125-8d03-61223a9977c6,3;_CIII
3cafa586-3b75-4e83-a3c1-349a9dc12908,4;_CIV
f4d14643-58c0-4983-b568-246328d39152,5;_CV
6818d04e-1235-453f-9be4-434fdfafbd90,Veliger
603ca3fa-63a2-481b-8019-24b9724033af,Cyphonaut
5ad15a53-995c-4175-9ac6-ee7075ce87b9,1;_CI
5b722761-eb4b-4b10-b6f3-1bb71c6cfc87,2;_CII
7faf70be-26bd-40c4-99d4-6fe06d23ee7c,Female;_Adult
f0460c7a-9a83-4e8d-8e01-c400c23a7425,4;_CIV
00bdc677-2523-41b3-9bda-84241689b2c0,Cyprid_larva
aa8d27e7-2a82-449e-8511-a100111cbf35,Nauplii
19111b18-cc2c-45fe-84de-01a920c05176,Female;_Adult
d6faf534-e25d-46ad-9b02-dcbdaf725ab9,Male;_Adult
901bef21-d21d-4642-a292-cdd8c7933cbd,4;_CIV
817138e2-9db1-4c33-bf9c-0cd30a07678d,5;_CV
d8182045-65a3-44c3-897d-dfbe41ab4101,Medusa
31558b48-e8ce-4469-bdc4-59b53e76a74c,Female;_Adult
d046c6c8-91ab-4c54-b382-0f055698eebe,Male;_Adult
ed33e57d-a835-4877-bd99-2e47b147270f,Pluteus_larva
997b63dc-522f-4ca0-bbc5-eda2080e9a6a,Metanauplius
a3a1dc93-0727-4482-a136-dc21d9a8236e,Egg
736fe49f-07ac-47b9-bb9d-180cb4d9192f,Unknown
546ecd41-c5d3-4f18-92c1-751ea8462f0d,Unknown
e1b7b257-5c91-4e47-8406-02e740a0ab4f,Unknown
836c64e2-65c1-4b39-823c-efa768bd8bdf,3;_CIII
a2726221-c0f1-425f-992b-9b9de769f258,Copepodite
db7f64a1-e3e9-4fde-ae09-eb53231f5456,Copepodite
0cf8cae6-cbc5-4c6a-96fe-ac4547eebedc,Female;_Adult
d37c94c1-cb2d-4425-bbce-9143680fc1fd,Male;_Adult
eb7264a5-4edd-42ff-9a28-b1937555ce36,4;_CIV
c33e6e0e-fb97-48a8-9881-fe830759e1aa,5;_CV
d9e9e017-a05d-4bad-adb4-3ab68cfde409,Unknown
30b1ccab-a38b-4029-80d0-226588853704,Unknown
0907f0bb-6f68-4093-8566-3357a185a19a,Female;_Adult
6618c592-3210-4947-ad0d-3ee69882fe7e,Male;_Adult
956265e6-03e9-4ae5-94c2-65734ee969a1,4;_CIV
10ac9862-3b86-4005-bdcc-8f492ab7543c,Unknown
d83b267a-a21b-4e4e-b1af-bf79bb15129f,Unknown
2c4f8d53-9346-47eb-a590-2c3c3276ba7d,Unknown
39b754bf-1a8c-41d1-bb8e-09dabb9416a6,F1;_Furcilia_1
3e4d43fb-1331-4fce-a757-41d9ff367d9e,F2;_Furcilia_2
46fb8edd-6794-45d1-9684-b86e4efbe85a,F3;_Furcilia_3
3bec5650-4650-4b84-a91b-8c956c64469c,F4;_Furcilia_4
a3b41d27-b2f7-49ab-9507-c68e7dc4121f,F5;_Furcilia_5
9447240f-acee-40e2-99c0-dd65e7af5821,Juvenile
7e65ba24-167b-402e-8bae-461fa9883caa,Unknown
e2e1082b-1b98-429a-983d-70af6f931667,Z2;_Zoea_II
52d2ec69-5325-4256-b544-956f52186bd5,Unknown
90b3071c-ad08-4cb1-8e2b-fd0a25bc8779,Unknown
5a10dd9b-dea7-4ff2-9a85-5243018b26e9,Unknown
27f5b722-c575-4b31-bb53-fad7c1da0a82,Adult
097670e2-77bc-403e-a047-5361dbb8cb93,F1;_Furcilia_1
d110a4f0-9ab1-4b26-af73-0f38b4f71179,F2;_Furcilia_2
36835aec-1933-44e3-91d4-029baa3f9863,F3;_Furcilia_3
74d56084-4a73-4de1-8f29-bb8411a85a27,F4;_Furcilia_4
3ee38d0c-4f43-48a5-a284-d063eae55e16,F6;_Furcilia_6
e9bab13d-4706-4183-be0c-ce9d29d15478,F7;_Furcilia_7
e9bc290d-7328-46d5-8f6e-a2223df82d78,Juvenile
ccdbadc4-13a3-4de9-818f-a47744ab81e0,Z1;_Zoea_I
68159da6-1063-40cf-bd87-8b64c1b9f0bd,Z2;_Zoea_II
a17eec28-62a8-4327-855f-2ae4da4b1aaf,Z4;_Zoea_IV
4a24c4cf-b951-4229-a27b-f7c12dcacca5,Z1;_Zoea_I
c0552c67-0736-45e4-a757-95acd5c80c50,Z2;_Zoea_II
bb72a596-6634-4864-a647-7875d3a4cc20,Z3;_Zoea_III
b627c173-fd40-4a51-9a50-1024e60189c2,Unknown
6833d166-7e57-49e8-83b8-df8859eab948,Larva
a5b56d5f-4840-445b-b965-89a2a6e5c945,Z2;_Zoea_II
5c32d621-a767-4793-92b7-8df044a6f1fe,Unknown
1de0dabc-b023-448f-b988-44d49060d363,Unknown
2874b4ef-a8a1-427b-a569-b085d6858fca,Adult
a1b17c4e-365e-4ffd-8314-39fdfb6d3dc9,F1;_Furcilia_1
98b3cf17-268a-41fb-8155-73d483d34f95,F2;_Furcilia_2
81b44286-0801-45fb-89c6-86a4f309fe53,F3;_Furcilia_3
7bad5118-1236-4b54-ae1e-c11b6d689ff4,F4;_Furcilia_4
0db0e394-382a-49d0-b90c-1b155a5681b0,F6;_Furcilia_6
bede3033-42ee-42a8-94e3-c266adbc46c9,F7;_Furcilia_7
03c88bce-e863-4449-8b15-c5fcc6307aee,Juvenile
b5e5fbab-e54f-4bc8-b928-12ae5a30055f,Megalopa
fbfcabec-bb97-4501-bcb4-251d11065d70,Z2;_Zoea_II
c473a362-1a89-48d0-b773-23dea12db74e,Z4;_Zoea_IV
2b8d9e15-f6fc-4520-a754-53059766061a,Z1;_Zoea_I
dd39b43c-5480-43a9-902f-5a30cde6ea19,Z3;_Zoea_III
2c7a43cd-9cc8-4ba7-8522-aa94f7cb46a5,Unknown
0af57d11-1155-43ba-ba10-636ce2349c60,Z1;_Zoea_I
0cbde905-2ede-4462-ab40-3e401c240f0a,Z2;_Zoea_II
a4a3b279-65f2-4f39-9911-a878c1d94221,Z4;_Zoea_IV
57d209af-3f23-4e96-b42c-eef81ca7c42f,Unknown
9e3f7cbc-7097-49f4-8cb9-ea87d1f302b4,Unknown
f461b81d-b530-4271-94da-028dae26bcd5,Unknown
08de8373-f1c5-4c10-9d4c-d338ed176e70,Unknown
a8fd93a1-5027-47b3-86cd-00d612db2710,Unknown
2ade9cdf-7e3d-4834-98e6-1addc77cf312,Adult
d7518cd7-312d-457a-92be-acfcd3353c61,F1;_Furcilia_1
6ee0e1bd-948f-4f9c-ac1f-5acb80f41023,F2;_Furcilia_2
11c77198-17dc-4f4f-991b-e34d82f468a6,F3;_Furcilia_3
b95dbd38-f495-4dc8-b1ea-48be095f5bcc,F4;_Furcilia_4
13c06a7c-1e13-48a5-b40e-edb4c5aacc30,F5;_Furcilia_5
517b1129-3037-4ba8-a49c-433a7cff10b3,F7;_Furcilia_7
e5d964ee-934f-48e6-aee9-994d247b481a,Juvenile
1fe4ead4-9524-4317-be90-5d12a591da53,Z1;_Zoea_I
3ffc6d8a-de20-4562-afbc-b74b964cb66b,Z2;_Zoea_II
c958ef8c-85ec-4017-8223-f46ff80a4a81,Z3;_Zoea_III
b32a67c2-088f-4e53-8a71-761740e44bc4,Z4;_Zoea_IV
78366917-01ab-491f-a308-05213880731b,Z1;_Zoea_I
5689898a-8bc1-42de-901d-4c772b2770a8,Z3;_Zoea_III
4057d245-b652-443c-b3e1-29fef5ad6fb2,Unknown
9a3f0d52-a2d4-4022-90be-9b6633b10ac0,Larva
1d0b8389-b706-4cec-b906-a675d7710a9c,F10;_Furcilia_10
29b5c85c-5961-4d69-9426-62b6b0fcd810,F9;_Furcilia_9
ca26d359-e7f5-4ba5-bbb7-fff7298ba35b,Male;_Adult
c3559500-fb09-4bb3-bc53-6b33610317f6,5;_CV
1c533ffc-dd87-4cd4-8d17-00ce1712506f,Medusa
7eb124ac-fee5-40cb-8c32-ff879a2d72d0,Veliger
95a3bc7a-6279-44f9-9f52-8bcbeb26044b,Male;_Adult
41cabfba-6c18-49e9-be66-4349163b7fea,2;_CII
c96e4120-867d-428d-8ffb-ecf3be6a7027,3;_CIII
a468319b-e3f2-4d06-83d8-b3333452d78c,4;_CIV
26acc683-0f8a-4000-8795-743d099a21d3,5;_CV
d0abd091-29bf-4612-9bca-aa3804ebc4e1,Nauplii
28966a30-8f6d-454c-bfe8-cd506460d7d2,Male;_Adult
dfbee689-db6a-4081-ac1e-50a206dbe9ca,Female;_Adult
72d5aeb7-5ee0-478f-8e50-321b2d1314a3,Male;_Adult
5e0e51b2-5a66-440c-85c8-29366d78cbf3,Cal3;_Calyptopis_3
d1d175ca-92af-435c-bf59-25df9ada5fb1,Unknown
cbd4433d-9c72-4571-bfcc-8ceaafe84bac,Unknown
864d7a48-d82b-4032-8e8d-81519c335c6b,Female;_Adult
b576944c-3352-48fc-9aea-5fd157f86cc0,Male;_Adult
6986f9ef-5f1e-4589-89cf-5aa118dff55f,2;_CII
2ac220b3-6752-47aa-ac23-46576ed873c5,3;_CIII
a690348e-9aca-44ac-8b96-088d31f24ac9,4;_CIV
fe1a35ce-a4d8-4442-9e62-837c98c65952,5;_CV
18e4c9dc-d12f-4596-a581-ee39269807c2,Female;_Adult
0565d815-3940-4925-9142-513bedb10726,Male;_Adult
86178a4e-00e7-4649-9b96-c8b23854fb1f,4;_CIV
c0d5e07e-db9a-4ab9-92f5-264520745383,5;_CV
4d9956e2-805b-42f8-a683-9e689419aece,Unknown
8ed7b890-2c7e-41ee-a4a5-a0a629d2a871,Copepodite
6b9e9eae-ee7f-4cc6-b667-098e9c7f8725,Female;_Adult
5805c178-a753-4d5b-8119-002a404bc18e,Male;_Adult
d43f3ba7-1e63-44c8-9015-c00708383eb0,Copepodite
250402b7-39a8-423e-a2cf-b8ee6470cdfa,Unknown
30e06e0a-6dbb-4623-9def-aacac7a292ab,Female;_Adult
4fb11602-33fc-42ec-af83-7688f590d4aa,Male;_Adult
6c231a5d-57f2-4435-ac9a-5e43fdb0eb33,4;_CIV
ba9b7401-7089-41f0-81a7-8493db73cff8,5;_CV
14f6237e-f35d-45d5-a14f-5ced247fecd8,Adult
59b5600c-859e-42a0-b82f-85ccc43726bd,Larva
dc820e60-0f4a-4f01-a3c6-c2a1deda7380,Female;_Adult
eed9b42f-79aa-40dc-870f-1733f411ca21,Male;_Adult
8737c176-8ee6-449d-af21-a33b399f61b9,3;_CIII
585a6798-4c1d-4e4a-8cc9-a4928e3af9f3,4;_CIV
a5aff932-bee1-45e7-b900-40f5a0ddf2d6,5;_CV
bae3c5ad-c69e-4130-8eb2-03fb9c0a1756,Female;_Adult
af99e903-c732-4775-add0-724bd4908507,5;_CV
df0de37b-4316-4e89-a267-05e6752a239a,Veliger
e22c5119-e383-437d-95c1-4d20424dc538,1;_CI
0cde02f4-ad5e-4c9e-ab32-0d77e17d22dc,2;_CII
e6c06318-bfb0-49ac-8401-a4e2646fc147,3;_CIII
72c64242-2c5c-433a-bc07-86f53e6a6034,4;_CIV
2826c310-c7f3-40a4-98d0-cc2da368d7c8,5;_CV
2d2114cf-ee78-4a87-8a72-0c132c28c84f,Female;_Adult
84110293-37cf-4cb2-8ed8-0300c88ab088,Male;_Adult
fdd1f8ee-0cd3-4959-aa9f-4955a529741e,4;_CIV
cdd7e017-536b-40f0-8975-8b4ca4f304cc,5;_CV
64aa4207-bb91-40d1-acf1-8463c5df8877,Female;_Adult
bced07b9-96fc-4135-96af-e560958ee7e5,Male;_Adult
fa4223fa-a690-4199-a609-a1e7d1773af5,Unknown
6ac23347-93ae-4b74-8aeb-2d81f5e8112b,Unknown
668a4751-1d13-4ff7-811b-3eb44a7083ec,Unknown
2e3cd7a4-e7f0-483d-931a-e5c6ce987ea9,Female;_Adult
dd581f7d-7238-4aae-b191-f1881ea2d3c7,Male;_Adult
dcaaa295-94c6-464f-a526-a39cfd589f56,1;_CI
ecb87e07-01e1-433c-91a2-6fecf5d3c64c,2;_CII
a309cce2-9060-4d97-9e72-ec3feff1caf0,3;_CIII
c9c5aeb1-7300-4072-b7cd-3024f79494fa,4;_CIV
b211dfc2-d1d7-423f-965d-679be9c4abf3,5;_CV
f3ed6c83-b116-44cf-b932-982f69c490de,Female;_Adult
7b062dd9-c6b4-47c4-8840-b0ae218a7db8,Male;_Adult
48a33207-d6e6-42e7-a6bb-16e1e414cd39,4;_CIV
177aab1d-d1a0-4de9-9323-d85bdcef0b30,5;_CV
dbf2641f-a40d-4a03-b0cb-b0a5c9ab65cf,Medusa
2aa1dadc-29b1-4f64-a428-2d08953dd2e7,Medusa
38c1ce7b-b038-48b0-90b5-be2ca0720871,Copepodite
7c710348-b114-4028-9ead-f04da2d93956,Female;_Adult
99eab032-d534-4672-8dec-3dd5d85bd988,Male;_Adult
8f621ee0-040e-4aee-a3eb-03fca62fb949,Female;_Adult
c69b84bd-a23c-4742-9eb3-fbff55d0f02d,Male;_Adult
65435da6-cca6-4d2c-ad6b-84b9347430bc,4;_CIV
a6944c93-1f6e-49e6-ad15-85666ef64e48,5;_CV
aa96c7ae-d969-4442-af11-85c135264915,Adult
d099fe7e-1f3f-4482-b2d6-373548396d15,Female;_Adult
a89b42fa-71c6-4631-b01c-b0fe17865735,Male;_Adult
f91815c0-a950-4207-8590-2952a35213b2,3;_CIII
89058156-fcc3-43f3-b1ef-1dd0379c606f,4;_CIV
3a1d8ab9-e41a-477c-830d-fd0e0da380fb,5;_CV
15310a16-527c-489e-b387-97b5ab28d37c,Metanauplius
06c144be-9d78-4fad-9c6c-a061318c0580,N2;_Nauplius_2
8737e04d-e565-46a3-b474-536e70380bd9,Veliger
fd1e9436-0c63-4aa2-93f7-77628920a093,Female;_Adult
8ced7101-db08-4f05-ab00-b46d15e927f6,Male;_Adult
644d5da4-3e87-466e-ade4-de1de07f70d4,1;_CI
bb912da5-acd3-4145-80cd-55014ec11f63,2;_CII
ad87b01b-5712-45d2-85b8-e3a7cd99c554,3;_CIII
80f3f17f-d3c2-493f-ae01-6b911c17a989,4;_CIV
757b08ff-0589-4f40-b861-0c6fadaa19a8,5;_CV
ba03fd3f-b0a1-45d9-8120-71cfe24f8afb,Cyprid_larva
48f43d73-1b72-4bc8-a7dd-8f7bb15e2e46,Female;_Adult
1ca9cca5-c0f6-47bd-9c24-4ea80cecfec2,Male;_Adult
d133b905-2bb0-43c0-8900-1328b62174f8,4;_CIV
d3df3493-6397-489d-9528-000f049d8a05,5;_CV
b3a73f21-ef40-4540-a4cf-05b43715ffae,Female;_Adult
57de1342-c413-499c-b443-bcab9599c84e,Male;_Adult
d5741211-f7bb-4997-acd9-16b68e3af351,Unknown
6e9d2163-661f-41e2-bea4-1fc3680506c8,Unknown
0f4ae5ba-ae4f-4a49-afac-a388c783f2a5,Unknown
8f4509c8-e0d0-4e2a-8b85-1c74b0eeacdc,Female;_Adult
617848cf-e7a1-482e-a040-084a2062e543,Male;_Adult
bd548def-b11a-400b-85b2-bf7e582ad526,1;_CI
0a5510a5-9426-49bb-a05c-72b3ac1f120f,2;_CII
4e6ebae2-6633-48be-8698-d4f6d9171b42,3;_CIII
c3f26822-c5be-4a86-9f2e-67f395f37446,4;_CIV
ce5d67bc-0af5-4401-af97-a87e8739f62d,5;_CV
8fa8459b-ce0e-46e6-a9c1-dcca8cbc4c8b,Female;_Adult
e43394a6-e98b-4f2d-b61a-2d8b4dc0b8d1,Male;_Adult
5b2b36ee-6591-4e98-aed5-49f3ef4df4fa,4;_CIV
5a8e28d1-c0e0-48e8-a02d-283127c3089f,5;_CV
b8a00df9-d3ed-4e54-8aca-15a7e07f3b16,Copepodite
aab6633b-eab3-4db7-b408-54c848a90ecd,Female;_Adult
19ea4ee6-493a-43c6-b610-690d23a12b8c,Male;_Adult
ccaea4a6-3071-440c-9184-ca4f658d5bd0,Female;_Adult
e8bdeab8-aa91-42c5-aaf1-0dbb490a90f4,Male;_Adult
fccf9c18-3a48-4c5c-bcc7-fdb3795c94e6,4;_CIV
218b0bfa-753c-47c5-a403-4f84475ec689,5;_CV
f614dad2-6f5d-4c21-ad98-0c9735c16345,Unknown
8fedadf3-e5eb-47c8-9b3a-3fe4742edda4,Adult
386f5f22-09f5-4560-b948-955cddaa45e3,Unknown
5d9b2f3e-a8b8-4946-bca6-4d1a263bcc49,Female;_Adult
6a9b46ca-42ca-4363-86bf-c25ffc2c7033,Male;_Adult
4f79d560-6c7f-41d2-a4ad-d55ee6e8a26b,3;_CIII
bf4a0fc3-7e3a-4ff5-acc7-e11498d8e696,4;_CIV
39ba66d1-5ad0-4218-9f45-0b4c7a8031dd,5;_CV
d515baee-d649-4ca6-8b17-4f1a6fea9f9a,Cal2;_Calyptopis_2
dec756db-b754-464e-9da0-231f9829847c,Cal3;_Calyptopis_3
90a9dd5d-82c5-4980-b151-f49a7ca9a61d,Metanauplius
47b5dfb5-c41b-42a8-9d8f-adf4663aaf81,Veliger
858e0c01-9378-4806-b718-546dceb25f61,1;_CI
9cfeeb2b-f52a-45a3-94a3-a335a73d4da5,3;_CIII
e2c0ee65-0a17-4d57-bce6-0301bd53942c,4;_CIV
ffd34680-59a5-4d6f-bfa8-629e684b23ee,5;_CV
4eb30ca9-a8e4-4bc3-b608-4c290e1d2869,Female;_Adult
d498ceff-6a53-4b08-990e-d703ca0a91f9,Male;_Adult
6657317d-bc4a-4178-8b29-9dc4df393f86,4;_CIV
46b374d5-cc17-48e7-9e15-4c6b5c4d11b2,5;_CV
9d19179b-ac05-49f0-a158-504ad19c41ce,Cyprid_larva
681b0453-e087-40d1-a73b-507920b9dab0,Nauplii
bc8395ea-48bb-46df-be35-2ddfee4abd8c,Female;_Adult
44d1d5b5-dd08-43fa-8e1b-ed87879bde93,Male;_Adult
19c2d724-a8ce-4355-88be-52322fc77292,4;_CIV
bafdca29-a160-41c1-afd1-86b59abc65ca,5;_CV
976396ff-4218-45c8-8d2e-84ea9a0731b2,Female;_Adult
05b936d3-f52b-4778-ab36-1da364aa8086,Male;_Adult
b5cb982c-6bf2-498c-b094-48662c2c5e06,Pluteus_larva
4aa9fb03-55ce-475e-9a40-0cfff7f1f178,Cal1;_Calyptopis_1
b882d3d0-fdfc-473a-81d4-461cc63b6e2a,Cal3;_Calyptopis_3
ea48497c-9415-4b3d-8dfe-42c33e1ffb98,Unknown
ad326657-69e1-4c88-8bbf-19bb1423c20d,Unknown
b2ec5402-9183-49d4-ab3d-6323447cd2df,Unknown
6d197563-d356-44b6-906a-d2fe7494d2dd,Unknown
62141657-5d45-44dd-bc26-4cfab9abf6c2,3;_CIII
305ec663-3059-4c15-bf5e-ea9f0d70b329,4;_CIV
3c22b18b-f519-483c-9060-cef95ffcdf96,5;_CV
769b7016-847a-4539-8e24-ef9a1e226788,Copepodite
0d89fb5b-f858-4063-bf43-f418226d8903,Female;_Adult
e47daa51-45bb-4062-8448-f5d3444a1a78,Male;_Adult
5bce8c0c-996f-4f7e-9b16-27603beed56e,Copepodite
086bfc46-6663-4d60-bf2c-0b6622e5d37c,Female;_Adult
608ed34c-08c9-4a83-96a0-425dc8dbaaa8,Male;_Adult
93092381-84d5-4bdd-9d5b-f94d147257df,4;_CIV
eca5a740-4f82-422b-95fa-b5a9fd837b9e,5;_CV
6b4a0080-89af-4685-9188-c334ff30c48e,Unknown
ec53eec4-89ef-4caa-b07f-079a52db5cf4,Adult
660c4ef0-4846-44e6-9ef4-f42a3d868426,Unknown
622bb71e-a941-4d71-bfc9-bb45af3258d9,Female;_Adult
c3541a7a-fde0-47a1-b802-00aff249f488,Male;_Adult
c6febd67-d44e-42d3-a3dc-3356d23552a9,4;_CIV
3ed3bc7b-ed4f-4520-99ff-7d383c8f3dc2,Veliger
f7c88491-7558-4fdd-8815-3936df496d70,Female;_Adult
6cd7008b-bc34-448b-90cf-2cc0fc59f321,Male;_Adult
f69b3ab2-b0bc-42d1-949b-d7a96ec5b386,3;_CIII
485ef5e3-75f8-4aba-968e-904c7d3f7ae2,4;_CIV
fd0ada4a-7587-41e3-84ee-5169bd25d749,5;_CV
43c6902c-696d-4a3b-a9bf-f34a10a1d39a,Nauplii
e42a7f4c-f149-48bd-a933-d8cd8be7e583,Female;_Adult
dfa6cdc8-b75a-4313-a373-4e4197726ff4,Cal1;_Calyptopis_1
7c3171bd-3610-4dc0-b08e-981f9e88f8e8,Cal2;_Calyptopis_2
2f0c7c09-bc35-4a04-a832-5c2d46470edf,Egg
b8b041c6-bb4b-4424-b60d-a40be017efb3,Metanauplius
24b30b56-ed73-472a-96f4-687305c49f2f,Unknown
4c077e9e-9589-4597-a181-3b478d8409f4,Unknown
e2049f49-e402-4ad1-8cea-d638ba6b274a,5;_CV
cc6ecd07-aa57-461c-95d3-281192ae3608,Female;_Adult
095b83be-581e-4d27-bb96-85d2bda10ee8,Male;_Adult
cf6710e0-d59f-47b3-890f-dd43d2bd9332,5;_CV
6d441cfc-d773-4a8d-aee4-5f42d7347f6e,Female;_Adult
9a1266bf-4601-40c0-a293-79bc4a9f8d06,Male;_Adult
2a0d666a-ec03-48fa-9f45-e44b320faff7,4;_CIV
c1c98e77-a1fb-4920-ab20-301c534810f0,5;_CV
78e36290-6da3-408b-b03e-cc34d0802d55,Medusa
94da53c5-75c6-4c9b-84e3-44505a747ca8,Copepodite
92475dca-61a9-4831-aaee-77e80f952423,Unknown
01f57cfb-6649-41d5-8255-0ef915f3f9e1,Unknown
09f2f794-72c1-4f0c-99a0-7b64e245f549,Female;_Adult
9435d2cb-5858-4ec9-b4cd-a68080f0759f,Male;_Adult
4a369ae9-3f5d-41ff-b4ee-63f75c5a0450,4;_CIV
ce60b4db-4abf-44bb-8659-18c9b283d3d8,5;_CV
0439a9d1-b13a-4152-98dd-4ab5f9749269,Larva
83a62ebc-a4d6-4eb6-aa44-b03be8389136,Female;_Adult
faa1fcb3-706d-423f-8d8c-f6e292f1f1db,3;_CIII
3c6a0004-9b62-4001-a55d-5ad9d3eb7a34,4;_CIV
90df0e89-1c2a-45aa-9530-28498b66255b,5;_CV
43f98783-1b33-4207-afbd-e9e180578ae5,Z1;_Zoea_I
620545a7-32de-48b7-9e66-0ada161a64c8,Z2;_Zoea_II
8f7ac3bc-1979-46de-8fe5-589d44c1fbda,Z3;_Zoea_III
a0d13cbe-0633-4b77-90fb-7d0414b5b1c6,Unknown
8b107ec6-6f5e-4ad3-8387-6690b1cb53b0,Unknown
cb9adae0-babf-4eef-ae37-d0af0fe6790d,Unknown
c5a407b7-434f-4fb4-9cbe-ef73baa2d491,Larva
c02b8544-0099-474d-99dd-8df74950d8d2,Unknown
fb559517-8f75-4bc5-8bd1-1b4137097897,Adult
f823d638-a223-4c16-8492-b375203ce7ba,F2;_Furcilia_2
f3aabe8f-2c83-4b17-8b3f-b6c8cea7695a,Juvenile
fc2c0e47-5d86-492d-af45-966c1a5a1d77,Z2;_Zoea_II
df5226a6-f2bf-48d2-83c7-6195ed7d66a4,Z3;_Zoea_III
c065b4b4-9a53-4a2e-8b53-8ca1e83fdbc6,Unknown
d96aead8-34f8-426d-815d-0bea33e63881,Unknown
40df2aa3-6d2f-477b-9ffd-bac2ae81afcb,Female;_Adult
8b255a78-24d1-42cd-8f8a-9ec195b24a6b,3;_CIII
c532a127-2cb1-4c5e-beec-223a17eae532,5;_CV
6b0b9e19-86e2-4921-8156-6eeb25fe8741,Unknown
bb85d60f-dfbc-499b-acbf-8648219ed357,Veliger
72f0f601-6723-4b11-bc62-e91ae3a5b118,Female;_Adult
577e6c24-0a6e-4624-be2e-1900c84f0e12,Male;_Adult
55f98c1a-e591-49c2-97bf-2f7328934b6a,3;_CIII
4e6a578b-400c-414b-9e2f-732f752636e8,4;_CIV
a0277112-85d7-4596-83af-edd9cc453aca,5;_CV
b83455d6-6b6b-4896-9162-bfd8222511ce,Female;_Adult
47205e71-e584-4792-b5ce-581096e5b855,Male;_Adult
8b591258-14af-4231-b2b6-f18ae253f38e,2;_CII
1e7c6dbf-175b-40a7-be4d-11433a06884b,3;_CIII
9736c7bc-9163-455e-a002-886b04a287d0,Unknown
8d7028a0-a75a-4434-b47e-b2e5bed2c9d1,Unknown
1f07b1e3-1e53-4062-a91e-a85cd07452aa,Female;_Adult
f9f2aa90-01e1-4c53-ab5f-7f09d6f02831,Male;_Adult
cc9bdd0e-ddb3-4e54-9e5b-4c65176fbd9d,5;_CV
782ad68f-15ac-4fbf-b5f9-78423ff1f319,Female;_Adult
8b04e273-8f08-4207-9eb3-1caf776c2e01,Male;_Adult
de150fe9-7ec4-4a22-bc98-3a612a29d448,4;_CIV
dc1d56e7-f80a-4b54-a5f9-4cbb1db3b14b,5;_CV
8fe49f7a-2127-408d-a4bc-887ef832bcce,Unknown
e27912cb-fe25-47d4-9c4a-edf314379451,Copepodite
4208f109-c5b9-44b9-b74a-98b5cc3bc489,Unknown
